syn_id,pre_pt_root_id,post_pt_root_id,syn_size,pre_syn_cell_type,pre_syn_clf_type,post_syn_cell_type,post_syn_clf_type,synapse_area,pre_area,post_area,pre_post_ratio,perimeter,circularity,mean_intensity,median_intensity,std_intensity,pre_post_distance,jaccard_index,pre_overlap,post_overlap,major_axis_length,minor_axis_length
32709123,864691135736904324,864691135355990223,2236,23P,E,23P,E,5002,2863,2139,1.3384759233286583,430.0904037956217,0.3398083497364363,132.74302814814814,133.0,11.240225718734328,59.13042719745472,0.0,0.0,0.0,151.18047531177268,45.71696618706611
339516194,864691135386184021,864691135195395370,5700,6P-IT,E,6P-IT,E,16827,8193,8634,0.9489228630993746,603.072113832392,0.5814040659340053,122.94470133333333,122.0,6.962141740371311,84.217688573275,0.0,0.0,0.0,195.22224211077958,116.81352062996874
421432122,864691135415453882,864691135704914580,1680,BC,I,23P,E,14904,11532,3372,3.419928825622776,604.2497833620557,0.5129555099227814,140.08449066666665,139.0,8.754342008050227,77.34121724527884,0.0,0.0,0.0,159.16589482041076,149.1674306526946
385587010,864691136391623039,864691135341318853,3824,5P-IT,E,BC,I,4687,3952,735,5.37687074829932,383.0548698896889,0.4014050588094231,125.35666844444444,124.0,7.81415763986993,55.02424894002249,0.0,0.0,0.0,134.15911869112108,60.90779591584225
402316169,864691135953764616,864691136925981258,2188,6P-IT,E,BPC,I,5228,3897,1331,2.9278737791134484,324.93607486307087,0.6222280467473688,134.73184237037037,134.0,7.635222022804789,56.489481738104644,0.0,0.0,0.0,124.69761469174846,55.56363137742366
67637494,864691135614876363,864691135478808518,35180,6P-CT,E,6P-CT,E,14007,7191,6816,1.0550176056338028,598.8721497261419,0.4907798899459741,130.35241244444444,130.0,6.402068912304018,57.43214706203908,0.0,0.0,0.0,140.8960237278612,121.97859644895323
88347424,864691136041058134,864691136237089295,3912,23P,E,5P-IT,E,1882,101,1781,0.056709713644020214,170.8528137423857,0.8101868913260672,132.19163555555556,132.0,6.1115919456507575,23.964708731732248,0.0,0.0,0.0,53.878881878320364,45.70063744376592
135090357,864691135270459557,864691137019799406,624,6P-CT,E,5P-NP,E,18512,8261,10251,0.805872597795337,604.4386001800126,0.6367351474897699,136.8511454814815,138.0,8.81332959945405,74.12932866932154,0.0,0.0,0.0,181.47426686560362,143.42569500236456
423240698,864691135100839712,864691135490482023,2636,23P,E,23P,E,5273,2031,3242,0.6264651449722394,511.28636328851496,0.2534773838205285,135.71761155555555,136.0,11.244436973033306,96.50335425542109,0.0,0.0,0.0,221.74429264481876,37.042618435593944
148023059,864691135945431332,864691135065768260,716,5P-ET,E,6P-CT,E,9672,8681,991,8.759838546922301,389.6812408671319,0.8004001343898111,136.455264,136.0,7.9711130981587095,39.11353434950525,0.0,0.0,0.0,120.47220672394235,105.38991246011288
372592074,864691135731105465,864691136137504893,16308,4P,E,5P-ET,E,11229,5965,5264,1.1331686930091185,559.303607231218,0.4510822159151434,136.8792782222222,137.0,7.679326158744019,80.28629144927818,0.0,0.0,0.0,182.2399049818751,86.4610974641824
418682189,864691135502605661,864691135341654961,2472,6P-IT,E,6P-IT,E,4837,4316,521,8.284069097888676,310.1076477383248,0.6320639165618889,131.76929214814814,130.0,7.057075354122315,33.73255391666167,0.0,0.0,0.0,98.63963613142872,65.58501713097003
443805419,864691135463522461,864691136594874274,7864,23P,E,23P,E,6534,4740,1794,2.6421404682274248,399.2031021678297,0.5152300435197796,134.01275733333333,135.0,9.739167790445249,44.126191606850114,0.0,0.0,0.0,116.95792669965722,84.63003507044883
419246865,864691136109714616,864691135640087611,1508,6P-IT,E,5P-ET,E,3293,3274,19,172.31578947368422,242.9005409571382,0.7013658738311748,126.19755881481481,126.0,6.783160860205937,93.8016784771318,0.0,0.0,0.0,10.519822558706334,1.9876159799998159
120492934,864691135661213936,864691135195468586,6520,6P-CT,E,BC,I,11077,7602,3475,2.1876258992805755,617.0193359837562,0.36562381144082357,133.19682044444446,133.0,6.182634204984851,51.07833472934527,0.0,0.0,0.0,93.76376874958811,28.355944649681696
461373897,864691136116909732,864691136903957938,7160,BPC,I,6P-IT,E,10371,4989,5382,0.9269788182831661,474.2914139223983,0.5793486147291919,128.43369688888887,127.0,9.273920632475619,61.459614370100724,0.0,0.0,0.0,155.5095335742143,94.96932117359448
329566289,864691136236717583,864691135618615695,24944,4P,E,4P,E,10004,4752,5252,0.9047981721249048,496.7533546995239,0.5094504259612374,128.74501925925927,128.0,6.680045548164699,49.08840425089081,0.0,0.0,0.0,141.55854542812136,105.92346246885121
94643970,864691135783764019,864691136025061177,10976,23P,E,MC,I,10287,5006,5281,0.9479265290664647,507.81222920256965,0.5012937535512835,137.15421333333333,137.0,5.78691301540141,72.19516393224846,0.0,0.0,0.0,163.5103277936958,94.27244743077729
228251398,864691136039792126,864691135013420694,4424,5P-IT,E,5P-ET,E,3663,1665,1998,0.8333333333333334,343.03048327204937,0.3911842424328187,131.611176,131.0,5.076735686477813,39.92192140350069,0.0,0.0,0.0,103.3150625400682,54.24515419227419
348445698,864691135683215090,864691135618187663,6708,6P-IT,E,6P-CT,E,7902,6564,1338,4.9058295964125564,519.9898987322333,0.36724600071520364,137.01868266666668,139.0,9.603775800414798,46.71585184521734,0.0,0.0,0.0,151.97480931870882,92.87853101315126
223494095,864691136031787963,864691135113199769,596,6P-CT,E,5P-IT,E,10372,1671,8701,0.1920468911619354,548.0965004500315,0.43386869328855404,136.63881362962962,138.0,10.465920601432456,43.87429199971556,0.0,0.0,0.0,176.29707767851554,82.21909588363984
356605347,864691135307769158,864691136109767608,5472,23P,E,23P,E,10355,8266,2089,3.9569171852561036,590.8538597629122,0.3727346895669813,128.89564296296297,128.0,6.063086854186851,40.72486426549234,0.0,0.0,0.0,147.0706321956179,116.90451276625856
428682970,864691135472686130,864691136210050492,5592,6P-CT,E,6P-CT,E,20038,9254,10784,0.8581231454005934,607.515764646288,0.6822587781279137,136.17568414814815,136.0,6.881449392879098,75.36545119755915,0.0,0.0,0.0,174.24044966261826,156.574610173401
70591781,864691135374117449,864691135490810471,1348,23P,E,4P,E,8426,1562,6864,0.22756410256410256,560.4041122946064,0.3371542913246171,136.13708918518518,135.0,6.2364315562110715,63.236235894157396,0.0,0.0,0.0,167.26888388667393,101.56447484963658
371684226,864691137197512257,864691136558228130,6516,4P,E,5P-IT,E,13778,2797,10981,0.25471268554776433,602.0904037956216,0.4776091447530531,131.69902696296296,132.0,6.42487435598829,63.66721258402772,0.0,0.0,0.0,151.97070342864654,134.0642042113651
131431824,864691136195042380,864691135273136913,260,23P,E,4P,E,15327,5804,9523,0.6094718051034338,581.8122292025696,0.5689856721607047,120.326704,120.0,6.861122976334411,74.70401013862512,0.0,0.0,0.0,187.10449673286374,117.15866219307793
200458091,864691135698654485,864691136391834495,11640,5P-ET,E,BC,I,15907,5758,10149,0.5673465366045916,640.2091988222396,0.4877017625166665,128.9894877037037,127.0,10.724536436971192,76.16704197729513,0.0,0.0,0.0,172.15411686376487,139.82776895040612
280214694,864691135941863284,864691135307441222,7024,6P-CT,E,6P-CT,E,7191,3412,3779,0.9028843609420482,446.81832585697947,0.45262360441049354,136.96446933333334,136.0,5.802114232909092,64.08119222900231,0.0,0.0,0.0,147.37231965601032,73.09179367865259
173521116,864691134948839676,864691136009467054,2760,23P,E,23P,E,3281,1262,2019,0.6250619118375433,266.04267658086917,0.5825235364457036,127.34640059259259,126.0,7.82717455051734,39.66462445155381,0.0,0.0,0.0,92.30534830208401,48.36881059249932
127416069,864691136117228196,864691135374609225,2804,23P,E,5P-IT,E,5604,2598,3006,0.8642714570858283,311.5512985522207,0.7255191150330387,132.06679111111112,132.0,6.781009909439817,43.285129223369665,0.0,0.0,0.0,102.98999126939383,71.60057386614353
176740616,864691135516735187,864691136388563728,7580,5P-NP,E,BC,I,14426,7695,6731,1.1432179468132522,681.3685783886737,0.3904735203249621,139.03935466666667,138.0,8.678482660251484,69.68635953288491,0.0,0.0,0.0,177.59845601118275,111.87228646857334
299021276,864691136176339718,864691135859702120,1736,23P,E,MC,I,9412,3650,5762,0.6334606039569594,560.58178182427,0.37636898100909033,127.47010251851852,124.0,14.453909513162003,62.98228032199896,0.0,0.0,0.0,148.6275187352444,89.56734107685689
465663500,864691135495175312,864691135304584359,3648,4P,E,MC,I,1981,1096,885,1.2384180790960453,185.23759005323595,0.725497792301857,135.68012977777778,136.0,5.580405620811743,26.250997861733428,0.0,0.0,0.0,60.87617179934441,44.332971693036185
107388049,864691135182539778,864691135502864565,2000,BC,I,6P-IT,E,16262,6567,9695,0.677359463641052,778.173664916307,0.33746657379775724,131.4778317037037,131.0,7.829823315965178,66.84796129321124,0.0,0.0,0.0,171.75505064942226,141.53926794642936
476603462,864691135447060308,864691135988412874,13656,6P-IT,E,BC,I,16415,9125,7290,1.2517146776406036,546.8589103967955,0.6897634305351218,134.9829748148148,134.0,6.967071370124091,68.97611303495096,0.0,0.0,0.0,166.79366305450932,129.41126945862118
293685019,864691136228713297,864691135577828357,10332,23P,E,6P-IT,E,8682,4734,3948,1.1990881458966565,427.3746750430836,0.5973269070986684,134.04257244444443,133.0,7.962791863011408,42.78026064372047,0.0,0.0,0.0,141.63582884072346,84.98587960920851
140462157,864691135741482603,864691135585157244,3208,4P,E,4P,E,4761,2489,2272,1.0955105633802817,328.1553749530772,0.5555830675544904,130.07554666666667,129.0,8.180666600863827,44.81850387665642,0.0,0.0,0.0,108.40383206223399,64.835124540425
496550766,864691136297667355,864691135349287127,6196,23P,E,6P-IT,E,8088,6066,2022,3.0,365.86500705120545,0.7592927609351678,130.5828302222222,131.0,4.957082614116442,56.721910051457435,0.0,0.0,0.0,127.75762881724579,84.61219943295207
345343821,864691135123287847,864691135859043944,12840,23P,E,23P,E,9054,4612,4442,1.0382710490769924,601.58787847868,0.3143780387127646,130.685264,131.0,10.372189350227398,76.44117400814888,0.0,0.0,0.0,124.73974551572337,47.860991084693694
340116450,864691135445982866,864691135476855208,16212,6P-IT,E,6P-IT,E,10444,6643,3801,1.7476979742173113,436.6173157302028,0.6884538239533321,133.95202844444444,134.0,5.940689602401371,58.77747318348027,0.0,0.0,0.0,135.1509302496303,102.25174221064728
339155030,864691136419603863,864691136296672283,9964,23P,E,4P,E,8854,7561,1293,5.8476411446249035,397.6467529817257,0.7036464494596879,131.43229037037037,132.0,6.997260522051673,48.68481621928066,0.0,0.0,0.0,129.3529207855997,91.17196222372797
217942093,864691136723503613,864691136099830645,4840,6P-CT,E,6P-IT,E,14106,5420,8686,0.6239926318213217,614.6467529817257,0.46920492294884775,132.54328177777776,133.0,6.119563856911986,52.63391368955741,0.0,0.0,0.0,159.91845106769932,129.7232336565868
185114119,864691135782312784,864691136237502735,29136,6P-IT,E,4P,E,10748,6284,4464,1.407706093189964,472.4751801064719,0.6050336415356707,124.37618607407407,124.0,6.966159293106351,49.19897098172944,0.0,0.0,0.0,18.175103025301027,4.200689861076345
84103713,864691136312544061,864691135654027714,308,5P-ET,E,5P-IT,E,6440,636,5804,0.10957960027567196,428.3269478283311,0.4411080000501938,128.76200296296295,131.0,18.41431384677145,49.311241122244475,0.0,0.0,0.0,99.31517907729585,89.77985361467171
239170374,864691135952860963,864691135367663865,30144,4P,E,5P-ET,E,8408,2762,5646,0.4891958908962097,394.1614716074871,0.6800709527418336,142.3184877037037,144.0,9.382913688524113,36.107678285213616,0.0,0.0,0.0,125.07657215724987,89.68329653322203
501025111,864691135661425904,864691135501599042,740,6P-IT,E,BC,I,9452,9408,44,213.8181818181818,406.3086578651014,0.7194844692614578,133.02858666666665,132.0,9.497198993830487,105.64275306376085,0.0,0.0,0.0,119.78944240647785,102.16553677793202
135557210,864691135618174863,864691136136571773,24732,6P-IT,E,6P-CT,E,10425,7361,3064,2.4024151436031334,523.8061325481597,0.47746854958046686,139.49722222222223,139.0,6.574546292377693,57.979299401076524,0.0,0.0,0.0,139.34943384112324,99.40979626517557
418639421,864691136032550331,864691136740841564,6364,23P,E,23P,E,7121,4400,2721,1.6170525542080119,545.3868683519033,0.30084409804748663,128.1005851851852,129.0,8.072983070560616,57.4388020341749,0.0,0.0,0.0,21.008715673480523,17.958664306451695
474407601,864691134940842339,864691135118446813,388,6P-CT,E,6P-IT,E,14186,826,13360,0.061826347305389225,641.9493141924172,0.4325818972627893,134.1775365925926,136.0,6.6839598057002485,78.61808908186018,0.0,0.0,0.0,55.58402008543259,20.301388932215147
103272874,864691136267284468,864691135988014595,12924,4P,E,4P,E,13199,9045,4154,2.1774193548387095,474.04877323527904,0.738082381954903,130.50648385185184,130.0,6.380215719419822,55.616369102953364,0.0,0.0,0.0,149.57014802334027,117.1278419669137
162823151,864691135866795798,864691136209896124,440,5P-ET,E,6P-IT,E,11892,4542,7350,0.6179591836734694,631.7178207935912,0.37447127335654007,136.13076977777777,139.0,11.550181977339767,51.09328816886828,0.0,0.0,0.0,157.4593199801238,122.11357429328028
341166976,864691135772861771,864691135688156896,1004,BPC,I,5P-IT,E,6867,4960,1907,2.6009438909281593,476.19090885900994,0.3805526159653155,133.25229333333334,133.0,5.91340635679827,65.72954654327594,0.0,0.0,0.0,146.9752156018404,74.51105766871237
273205954,864691135777976765,864691135119053789,2884,23P,E,5P-ET,E,5189,2929,2260,1.2960176991150443,392.9604614807105,0.4222754412671715,130.65837333333334,129.0,9.197200344865017,59.66307672490943,0.0,0.0,0.0,144.04869779823503,57.50327063363336
157277131,864691136601554641,864691135782048080,5296,BC,I,23P,E,15081,7860,7221,1.0884918986289986,606.3746750430835,0.5154159976278568,132.75628533333332,132.0,8.693487808259848,58.09892171326021,0.0,0.0,0.0,170.92918911243893,121.0420585569527
160030995,864691135954932488,864691135566087703,6204,23P,E,BC,I,10190,507,9683,0.05235980584529588,449.3563850798539,0.6341649188493,136.01432888888888,136.0,9.859263094015565,53.3834237642163,0.0,0.0,0.0,135.88175868022805,101.8307011123493
33372257,864691135883896432,864691135696623002,4348,4P,E,5P-ET,E,3551,1638,1913,0.8562467328802927,258.27922061357856,0.668931429986896,138.90669422222223,139.0,5.639181930621505,36.29363501949144,0.0,0.0,0.0,87.88065803226961,53.86577391678649
308700914,864691135475635008,864691135754383821,9644,23P,E,23P,E,7012,4236,2776,1.5259365994236311,434.49242404917504,0.4667532544278057,137.0251365925926,139.0,9.030922212241933,36.034659156829605,0.0,0.0,0.0,150.11850807316068,63.51033960490317
471405587,864691136912606193,864691136974841884,6208,23P,E,MC,I,5006,4037,969,4.166150670794634,341.9066376115481,0.5381280684257913,130.799776,131.0,6.585040137241632,46.395523191742186,0.0,0.0,0.0,101.568961304528,69.32138576370156
311894253,864691136106216665,864691135716008218,2772,6P-IT,E,6P-IT,E,8024,4027,3997,1.0075056292219164,443.4213562373095,0.5128230911346762,126.05541925925925,127.0,8.28497074595069,63.53343937073433,0.0,0.0,0.0,145.2477154565046,79.16729520030985
485421103,864691136813077107,864691136023763257,928,5P-IT,E,5P-IT,E,15243,10465,4778,2.1902469652574297,523.2203461105328,0.6996986985842459,133.60708888888888,132.0,5.492840468675655,65.23505786151239,0.0,0.0,0.0,154.0954228021775,131.11248311623905
151104738,864691136137391997,864691135233097305,6976,23P,E,23P,E,6580,4256,2324,1.8313253012048192,451.445742854949,0.40571833420591574,139.38741925925925,138.0,7.126661341267073,52.85961809728244,0.0,0.0,0.0,36.06935215005841,18.229551752023948
390447035,864691135012482294,864691135013377270,1528,23P,E,23P,E,4724,3891,833,4.671068427370948,499.9838020778234,0.23746952493124548,125.828096,125.0,7.058646380042547,60.040935391016916,0.0,0.0,0.0,64.24764652812213,15.846861190021416
436377050,864691135615037387,864691136371314824,180,23P,E,23P,E,10246,7523,2723,2.762761659933896,533.3391411371508,0.4526445556779813,124.60501866666667,124.0,8.995815972193823,37.78130903610496,0.0,0.0,0.0,172.3785947555584,93.27495989636844
386013341,864691135938155780,864691136926624074,12768,4P,E,5P-IT,E,8582,5470,3112,1.7577120822622108,413.88939366884495,0.6295493496101143,128.8478394074074,128.0,7.528625808304548,49.868041347353284,0.0,0.0,0.0,111.67392366535174,107.81026163638212
499502092,864691136312679229,864691136175085830,232,6P-IT,E,6P-IT,E,14115,900,13215,0.0681044267877412,675.3624817342638,0.38888114349550407,130.6550711111111,130.0,8.20955958051675,57.660109054616335,0.0,0.0,0.0,162.22886766922525,116.67598430142338
204541530,864691135429457200,864691136056760280,1200,6P-CT,E,6P-CT,E,7717,6217,1500,4.144666666666667,511.3391411371508,0.3708858709122976,135.202616,135.0,7.733032681959112,39.464145066320775,0.0,0.0,0.0,33.00518976729097,22.654167387222365
468041137,864691136973665820,864691136451090431,2644,5P-NP,E,6P-IT,E,2893,1706,1187,1.4372367312552654,306.350288425444,0.3873661886737398,131.33133125925926,131.0,7.132142956516872,25.35423968232728,0.0,0.0,0.0,68.63995197075788,43.10586888151896
404994206,864691135490897767,864691135590568459,10604,23P,E,4P,E,7457,1969,5488,0.35878279883381925,385.43354954612926,0.6307757345700173,123.63490044444444,122.0,9.783623736921014,50.6455792677268,0.0,0.0,0.0,110.10538229566879,95.19438181940205
393743551,864691136274713357,864691137020658030,2148,6P-IT,E,6P-IT,E,6511,6185,326,18.97239263803681,360.94826817189073,0.6280115550032387,143.21731407407407,144.0,15.71832256861358,64.39712151224872,0.0,0.0,0.0,120.58170468124455,77.01014493007096
441393715,864691135856301102,864691135865612933,7752,BC,I,6P-CT,E,11346,8739,2607,3.3521288837744536,524.6700935788388,0.5179406808997495,132.08256,130.0,8.687933283312486,61.47792192222658,0.0,0.0,0.0,144.6914470024772,124.40502881504018
206612643,864691136237881148,864691135114153113,21472,4P,E,4P,E,9800,4902,4898,1.0008166598611679,396.71782079359116,0.7824786928013374,138.23336296296296,137.0,6.920578081835099,49.6347737740783,0.0,0.0,0.0,135.64507064499335,94.66341203299235
411332151,864691136116649124,864691136812081779,272,4P,E,23P,E,19377,9567,9810,0.9752293577981651,655.9827560572969,0.5658633378295653,0.0,0.0,0.0,77.82055196509474,0.0,0.0,0.0,184.92530418857388,146.31560250063927
310138607,864691135700757115,864691136105890009,19228,23P,E,23P,E,14080,7118,6962,1.0224073542085608,528.912734265958,0.6324766142015058,132.68551703703704,132.0,6.647112524280784,69.5111026838023,0.0,0.0,0.0,170.98790659945905,108.70682945154394
85295760,864691135208519801,864691135645087983,3380,6P-CT,E,BC,I,8185,4418,3767,1.1728165649057605,422.5107140124046,0.5761732551086352,136.08243555555555,136.0,6.7314621113810045,60.763457075917984,0.0,0.0,0.0,137.5865074765221,86.22517970166395
81299162,864691135082478839,864691135800671330,8536,23P,E,4P,E,4872,3040,1832,1.6593886462882097,395.01933598375615,0.3923561229231488,134.6704462222222,135.0,4.0477143724435045,39.56162493947939,0.0,0.0,0.0,55.247110642699184,24.32521588910319
139969511,864691135616352361,864691135437154546,1252,23P,E,23P,E,1752,584,1168,0.5,175.16652224137047,0.717532787285578,129.88224,130.0,5.325185038429288,28.143562932803725,0.0,0.0,0.0,64.75303765384274,36.04184550074761
188960084,864691135655123906,864691135685503159,14240,4P,E,4P,E,10651,7738,2913,2.6563680054926193,461.84776310850236,0.6274838602755919,131.70204651851853,130.0,11.387890007985854,64.93637956449514,0.0,0.0,0.0,155.14847529102232,91.46563120934265
272182534,864691136882049646,864691135616908649,500,5P-ET,E,4P,E,20538,11031,9507,1.1603029346797098,684.0243866176395,0.5516007435115141,133.04531733333334,132.0,4.46991957488792,77.51320949370592,0.0,0.0,0.0,180.51482191765353,162.7413641173837
108765677,864691135749815849,864691136619378573,2232,5P-IT,E,5P-ET,E,8851,4589,4262,1.0767245424683247,487.47518010647184,0.4680553222376433,126.16895318518519,125.0,7.609574028504475,52.56538994181617,0.0,0.0,0.0,127.04034035803484,111.36216813547337
463090420,864691135940455425,864691136741518940,8552,4P,E,5P-ET,E,8296,5664,2632,2.1519756838905777,437.9421715174808,0.5435569742743247,135.81065007407406,135.0,7.963007263567318,62.97863573951204,0.0,0.0,0.0,16.94308064155208,1.7760181857417645
380002563,864691135397267233,864691135561356769,500,4P,E,4P,E,8914,4422,4492,0.9844167408726625,426.30360723121805,0.6163742381628161,132.91757925925927,133.0,6.40428372893917,68.30285704739293,0.0,0.0,0.0,169.09829499481603,69.63157898906134
148154529,864691136195108940,864691135407995337,3524,23P,E,4P,E,4287,1328,2959,0.44880027036160863,377.43354954612926,0.37816588234738935,129.51394044444444,129.0,5.486664833698341,61.80459256898123,0.0,0.0,0.0,150.07682039218682,43.787176058153456
186337145,864691135012520694,864691135782125904,4016,5P-ET,E,BC,I,15448,6543,8905,0.7347557551937114,651.1025971044414,0.45791331241660194,134.22278755555556,134.0,8.620450452347946,73.59919374871369,0.0,0.0,0.0,167.8565266795173,143.2685706115041
182230409,864691136116443044,864691134885430010,6656,5P-NP,E,6P-IT,E,11038,2681,8357,0.32080890271628576,572.4041122946064,0.4233453202917296,133.5856657777778,132.0,8.625638031391754,61.76298171878851,0.0,0.0,0.0,169.98758599420506,96.0126250076133
189572215,864691135940846502,864691135585851260,20684,23P,E,6P-IT,E,7711,2024,5687,0.35589941972920697,330.6761902332486,0.8861652513593492,133.56809896296295,134.0,5.956515524860994,40.3676127115597,0.0,0.0,0.0,103.93801921992026,94.98281082907988
220132875,864691136137513341,864691136274194110,1732,MC,I,5P-IT,E,5607,1657,3950,0.419493670886076,460.6761902332485,0.33200825872847634,126.75731466666667,126.0,6.2402254095760235,66.84250246181574,0.0,0.0,0.0,154.75607552517266,61.18115372454426
157421555,864691135491381991,864691135808579613,4956,4P,E,4P,E,4186,2401,1785,1.3450980392156864,294.6995308303615,0.6056897150195701,131.38759881481482,130.0,11.422560887683124,34.56380274663592,0.0,0.0,0.0,90.12831263504519,66.722641579761
347093439,864691135516910035,864691135755495890,13872,5P-IT,E,5P-ET,E,7896,5670,2226,2.547169811320755,383.19090885900994,0.6757508641641249,127.188032,127.0,6.199479867992368,49.99912667190491,0.0,0.0,0.0,122.76214163082385,86.01133643340752
453579742,864691135374488649,864691135741051243,8048,6P-IT,E,6P-IT,E,14696,6828,7868,0.8678190137264871,575.4629867976521,0.5576660633061411,137.56384474074073,137.0,5.6492077449299085,65.97961129489218,0.0,0.0,0.0,169.21301212544032,127.08538924865468
44798901,864691135273082129,864691136195093462,3484,23P,E,MC,I,8779,3633,5146,0.705985231247571,473.26197667087547,0.4925515458582529,128.26466607407409,127.0,5.740183699697357,71.86719416074054,0.0,0.0,0.0,159.98675970468486,82.1429283716614
422111201,864691135762472758,864691136451995135,4468,6P-CT,E,6P-CT,E,9075,3943,5132,0.7683164458300857,527.469083452062,0.40988542808778167,133.03528888888889,133.0,7.475022053099307,54.18907704017522,0.0,0.0,0.0,129.37623524223804,115.09106898180035
17651267,864691135952731171,864691135491341799,1192,23P,E,23P,E,9736,2550,7186,0.3548566657389368,577.6711395993652,0.3666309192375364,124.20737066666666,124.0,6.434346868861553,45.59677788728289,0.0,0.0,0.0,137.05159311833285,104.23854576803255
276297149,864691135741023851,864691135737783684,2272,5P-IT,E,BC,I,5944,2868,3076,0.9323797139141743,356.3269478283311,0.5882898143510261,130.95786074074073,129.0,7.42549416147426,48.338704599789295,0.0,0.0,0.0,110.62952666962168,76.04223128163453
33691581,864691135182770946,864691136391367039,2836,23P,E,4P,E,4073,2536,1537,1.649967469095641,417.0548698896889,0.2942645057748986,133.22603407407408,133.0,8.409967129298186,24.665587276782695,0.0,0.0,0.0,32.148490408859466,20.573939619664344
488095839,864691136419378583,864691136123728678,4624,6P-CT,E,6P-CT,E,8543,6036,2507,2.407658556043079,460.611219075793,0.5060008503775619,137.83639525925926,136.0,10.241638222901996,42.519905965259326,0.0,0.0,0.0,138.36537416822026,93.36773102010058
343141847,864691135699584802,864691136663178974,19980,23P,E,4P,E,8545,4805,3740,1.28475935828877,379.32085117392114,0.7462915052468396,131.59712296296297,132.0,7.820153149281249,52.692461293525625,0.0,0.0,0.0,134.65874766901933,82.02027549743235
12680479,864691135569900166,864691135385277781,2056,23P,E,23P,E,12418,7118,5300,1.3430188679245283,661.4690834520619,0.35665015631775215,133.2319525925926,132.0,9.67039821053637,85.27865230679123,0.0,0.0,0.0,111.52356203405813,85.86937676623951
71461886,864691135741216363,864691135816469327,1796,4P,E,4P,E,4904,2975,1929,1.5422498703991705,378.14927829866735,0.43095683573334537,128.26162251851852,128.0,7.414649315552207,66.01310966238962,0.0,0.0,0.0,153.128742741964,43.779327413495174
445571020,864691135927170563,864691135385310549,16988,4P,E,4P,E,9153,4132,5021,0.8229436367257519,527.747258045114,0.41297271153755766,129.43956266666666,130.0,6.208986658766431,69.1742616897368,0.0,0.0,0.0,145.5908262764241,71.54464145824295
480083496,864691135012483062,864691135938057988,2260,5P-IT,E,6P-IT,E,6121,2971,3150,0.9431746031746032,552.8538597629122,0.2516584698020244,140.0388242962963,140.0,6.91683067596302,100.12770925696377,0.0,0.0,0.0,229.66730603837692,54.36783315692902
230535055,864691136588920994,864691135858920040,3904,5P-IT,E,4P,E,4643,2040,2603,0.7837111025739532,304.350288425444,0.62988477683057,139.36264948148147,140.0,8.626117723704612,52.137686873434056,0.0,0.0,0.0,120.6452170601809,51.26428057883953
382546414,864691135303825575,864691135940631718,9972,23P,E,23P,E,6750,1959,4791,0.408891671884784,333.25588001646554,0.7637619089448088,130.27666666666667,131.0,8.622303765364695,42.30168017399059,0.0,0.0,0.0,105.01414968832835,83.42639208493961
92386963,864691136811793779,864691135502130498,1140,5P-IT,E,BC,I,7850,6824,1026,6.651072124756335,419.5046173579947,0.5605392525709214,138.9365925925926,139.0,6.52647782758964,50.69697564904441,0.0,0.0,0.0,133.38477468806792,81.10239984959672
116013029,864691135992392641,864691136297873435,6696,6P-IT,E,MC,I,7840,4475,3365,1.3298662704309063,404.54015126392744,0.6020085532199052,130.97463703703704,132.0,9.049346674684765,53.57864361354518,0.0,0.0,0.0,127.5692947027763,82.38765130614541
227189471,864691136683855990,864691136741798748,6484,4P,E,5P-ET,E,10462,5481,4981,1.100381449508131,501.20310216782974,0.5233558451266541,129.1050471111111,129.0,7.599777915420062,72.16820431901084,0.0,0.0,0.0,175.25146221411438,86.1673793194224
499918848,864691135684989623,864691135334756073,5976,4P,E,MC,I,9255,1874,7381,0.25389513616041187,392.24978336205567,0.7558939377260322,134.31167555555555,133.0,7.283998330683669,43.64086321613173,0.0,0.0,0.0,136.92247245352942,87.41466541122453
87737594,864691135776631904,864691136134683787,1216,23P,E,23P,E,19132,9349,9783,0.9556373300623531,586.1492782986674,0.699767498052543,126.91221096296296,125.0,9.790004474130463,65.39136011021198,0.0,0.0,0.0,177.16592861265948,146.56084521266902
23054486,864691135373858248,864691136389096208,2336,BC,I,MC,I,3908,2509,1399,1.7934238741958541,292.11374439273465,0.5755200202270498,129.75347674074075,129.0,6.1579309825904955,39.758709308890545,0.0,0.0,0.0,92.50727759502871,61.09343413578264
440601418,864691135782883891,864691135490885991,4084,4P,E,23P,E,4369,1362,3007,0.4529431326903891,315.4213562373095,0.5518356062947533,126.66258903703704,127.0,4.850383695154493,37.05610894967161,0.0,0.0,0.0,86.98345560821008,69.9952935651333
309415732,864691135584813944,864691135577732613,3888,23P,E,4P,E,3944,2863,1081,2.6484736355226643,302.8944443027283,0.5402119104400062,131.11408,130.0,6.156421108461564,47.16921813315339,0.0,0.0,0.0,114.1025521882645,48.627737771443414
460404298,864691135917899523,864691136594944930,180,MC,I,BC,I,1508,1168,340,3.4352941176470586,178.40916292848974,0.5953562187934697,138.29828385185186,139.0,8.120123174764903,29.738791991575045,0.0,0.0,0.0,65.50230073782583,31.845666331143764
495381571,864691135889536649,864691136010952611,4020,4P,E,BC,I,10132,5254,4878,1.0770807708077081,524.1553749530773,0.46343086817878965,126.55180088888889,125.0,7.777854636208135,65.47581331598296,0.0,0.0,0.0,150.30411281276983,99.93487698662513
